course_name,url,provider,german_level,duration,price,location,start_info,schedule,phone,requirements,completion,registration,appointment_url,booking_url,lat,lon,lat_prev,lon_prev,location_refined,geo_source,geocode_confidence
Evening - A1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - A2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,A2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - B2,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,B2,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
Evening - C1,https://www.sprachenatelier-berlin.de/en/,Sprachenatelier Berlin,C1,Ongoing,€220/month,"Friedrichshain, Berlin",Check website or contact school,"2x per week, evenings",See website,,,,,,52.5122154000,13.4502904000,52.5150000000,13.4540000000,"Friedrichshain, Berlin, Berlin, Germany",geocode:nominatim,medium
